250			
u	20	220	0.10072
u	20	247	0.07725
u	19	70	0.06872
u	19	79	0.08364
u	19	84	0.03540
u	19	100	0.06397
u	19	103	0.05319
u	19	174	0.01925
u	19	179	0.08733
u	19	192	0.09085
u	19	243	0.09323
u	18	35	0.11609
u	18	51	0.11645
u	18	86	0.02813
u	18	94	0.11772
u	18	141	0.06466
u	17	41	0.10519
u	17	81	0.05763
u	17	121	0.09728
u	17	134	0.10171
u	17	158	0.10542
u	17	170	0.07756
u	17	182	0.09423
u	17	223	0.11337
u	17	229	0.06676
u	16	54	0.07406
u	16	98	0.11623
u	16	99	0.10210
u	16	117	0.05134
u	16	129	0.09325
u	16	140	0.07952
u	16	147	0.07171
u	16	166	0.11475
u	16	178	0.06981
u	16	236	0.07388
u	15	24	0.04507
u	15	39	0.09051
u	15	49	0.10519
u	15	58	0.10462
u	15	66	0.11797
u	15	80	0.08217
u	15	114	0.09104
u	15	149	0.04256
u	15	163	0.05589
u	15	202	0.08786
u	15	204	0.11074
u	15	209	0.04580
u	15	211	0.04000
u	15	222	0.07726
u	15	225	0.07498
u	14	18	0.07335
u	14	51	0.09603
u	14	86	0.09145
u	14	129	0.10737
u	14	133	0.06649
u	14	166	0.08096
u	13	19	0.08927
u	13	100	0.02560
u	13	103	0.08741
u	13	129	0.10843
u	13	133	0.06257
u	13	162	0.11602
u	13	174	0.09377
u	13	192	0.08128
u	12	28	0.06032
u	12	35	0.06079
u	12	36	0.08058
u	12	41	0.06364
u	12	88	0.07461
u	12	94	0.08239
u	12	113	0.09906
u	12	121	0.08542
u	12	170	0.11918
u	12	182	0.06361
u	12	198	0.05807
u	12	242	0.08457
u	11	30	0.08689
u	11	43	0.10208
u	11	82	0.03687
u	11	85	0.06928
u	11	143	0.08708
u	11	152	0.04140
u	11	175	0.09935
u	11	207	0.11101
u	11	212	0.09716
u	11	244	0.07397
u	11	246	0.06678
u	10	105	0.11028
u	10	106	0.11976
u	10	123	0.00886
u	10	175	0.07429
u	10	246	0.09977
u	9	23	0.03526
u	9	33	0.08216
u	9	58	0.10398
u	9	68	0.09604
u	9	114	0.11445
u	9	142	0.10955
u	9	195	0.04585
u	8	11	0.04709
u	8	30	0.03985
u	8	43	0.09334
u	8	82	0.07286
u	8	85	0.11331
u	8	143	0.07437
u	8	152	0.00702
u	8	179	0.09533
u	8	207	0.09011
u	8	210	0.10661
u	8	212	0.05604
u	8	221	0.11895
u	8	244	0.02711
u	8	246	0.09709
u	7	42	0.11616
u	7	57	0.06795
u	7	65	0.09235
u	7	71	0.11091
u	7	101	0.10577
u	7	125	0.02442
u	7	148	0.02175
u	7	157	0.00516
u	7	181	0.05778
u	7	184	0.04976
u	7	188	0.10982
u	7	197	0.06984
u	7	230	0.06107
u	6	16	0.04529
u	6	54	0.11235
u	6	98	0.09893
u	6	99	0.11022
u	6	117	0.08821
u	6	129	0.05363
u	6	140	0.10829
u	6	147	0.07924
u	6	166	0.06998
u	6	178	0.07007
u	6	236	0.05556
u	5	26	0.03351
u	5	32	0.11054
u	5	55	0.11131
u	5	67	0.10880
u	5	77	0.05505
u	5	102	0.03834
u	5	104	0.11574
u	5	217	0.09458
u	5	226	0.11433
u	4	5	0.11184
u	4	26	0.08347
u	4	55	0.06425
u	4	77	0.10733
u	4	78	0.02559
u	4	112	0.08751
u	4	128	0.04751
u	4	138	0.11375
u	4	159	0.10114
u	4	239	0.03883
u	4	240	0.11344
u	3	37	0.08512
u	3	45	0.11902
u	3	67	0.09725
u	3	76	0.08069
u	3	115	0.09861
u	3	153	0.04799
u	3	228	0.07635
u	3	241	0.07024
u	2	14	0.08765
u	2	18	0.07425
u	2	42	0.11456
u	2	51	0.05083
u	2	79	0.11759
u	2	86	0.05980
u	2	108	0.09627
u	2	110	0.11746
u	2	141	0.11373
u	1	72	0.06506
u	1	107	0.07484
u	1	130	0.10203
u	1	150	0.10908
u	1	164	0.11039
u	1	189	0.09582
u	1	194	0.11069
u	1	200	0.09550
u	1	203	0.08567
u	1	220	0.10428
u	0	15	0.05719
u	0	24	0.10191
u	0	44	0.06471
u	0	49	0.04849
u	0	58	0.09955
u	0	59	0.10657
u	0	68	0.11816
u	0	80	0.06821
u	0	97	0.07705
u	0	114	0.09610
u	0	149	0.09659
u	0	160	0.11714
u	0	163	0.09368
u	0	176	0.08927
u	0	191	0.10711
u	0	202	0.04678
u	0	204	0.05476
u	0	209	0.09511
u	0	211	0.08438
u	0	222	0.07573
